sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu4,bleu1,bleu2,bleu3,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
187,"Sir I am a LIBRARIAN working in a sr. Sec. School (public school)Delhi. Taking classes 1 to 12 .but I am getting prt scale whereas a LIBRARIAN is entitled for tgt  grade my total tenure is 11 years in the same school how can I go legally to get my entitled grade.please advise.( North East Delhi, Delhi )",HKG::PGA_7 → HKG::ATA_19,HKG::PGA_7 → HKG::ATA_19 → HKG::labour_court → HKG::PROC_GRATUITY_CLAIM → HKG::Payment of Gratuity Act 1972 → HKG::PROC_GOVT_SERVICE_DISPUTE,"Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )",Dear client you can approach to experienced administrative tribunal lawyer for filing your petition .,"The primary legal issue is the entitlement to the correct pay scale based on the position held. Under the Delhi School Education Act, 1973, and related rules, employees are entitled to be paid according to the scale applicable to their designated position. As a librarian entitled to a Trained Graduate Teacher (TGT) grade, you should receive the corresponding pay scale.

To address this, first, submit a formal written request to the school management, citing your position and the applicable pay scale under the relevant educational regulations. If the school does not respond or denies your request, file a complaint with the Directorate of Education in Delhi for non-compliance with the statutory pay scale requirements.",0.4147,23.8567,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
188,"Hi, I have quit a company and resigned from a company by serving proper notice period. However, the employer orally refused to accept the resignation. I tried my best to relieve me and give me relieving letter. Later I left my job after sending an email that this is my last day of the job and I would be leaving and also sent handover documents.  I have no misconduct in the company and have not got any warning letter. It is just the employer is not ready to give me relieving letter saying that an employee cannot leave the company till they get another candidate.  Can I proceed to take legal action against the employer for not getting relieving letter?. They employer once told me that he will sue me for leaving the company. What to do to get relieving letter?( Belgaum, Karnataka )",HKG::FA_79 → HKG::PGA_4 → HKG::PGA_7 → HKG::EPF_6,HKG::FA_79 → HKG::PGA_4 → HKG::PGA_7 → HKG::EPF_6 → HKG::PROC_PF_COMPLAINT → HKG::PROC_GRATUITY_CLAIM → HKG::Payment of Gratuity Act 1972 → HKG::labour_court,"My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","Namaste sir ,
I durgaprasad working as a grade 4 permanent govt employee in state government of andhrapradesh which is a non gazetted ... Sir iam b.tech graduate with good percentage and I cracked gate 2023 with 457 score ...I have a lot of chance in NIT college to pursue Mtech in my engineering stream ....
For that I asked my head of the department to permit to study.. and he said as per the cca and subordinate rules I have not permitted to study because  iam non gazetted post .. and also requested them to sanction loss of pay of my service for about 2year..for that they told me ,, u have no such option except the government allows to u to study with special G.O ,, that is a huge process and may not be my favour ...and now iam thinking to study my mtech and success in my career I would abscond from service without intimating them ...sir is it a good move?? Or else you please give suggestions how to study my mtech without losing my current govt job with loss of my pay ... Pls provide the suggestions..  is my contact number ..sir iam from poor family with big dreams to study and my job is very lower cadre even I have chances to go mtech my family problems strucking me  I don't want to loose my hard earned job for m tech and also I don't want to loose my hard earned prestigious Gate rank for IIT and NIts  for my low cadre job .I need both for safety purposes
Kindly provide best suggestion which is even favourable infront of courts also I mean as per legally correct one ..
Thank you sir and pls do needful( Srikakulam, Andhra Pradesh )","You have not mentioned whether you have served a written notice of your resignation and whether it was accepted  by the management. Your employment contract also needs to be seen if a written request of resignation is required and the relieving formalities. In the absence of the same, it is difficult to advice as to whether your resignation is correct or not.In the event you have submitted a written request and no other formalities are required, then you are entitled to get a relieving letter. You may address an email to the HR demanding the same, intimating them of legal consequences, if they do not comply with your request.","Under Indian employment law, if you have served the proper notice period as per your employment contract and completed all formalities, the employer is obligated to issue a relieving letter. The refusal to provide a relieving letter without valid grounds could be considered a breach of contract. According to the Industrial Employment (Standing Orders) Act, 1946, and relevant labor laws, an employee cannot be forced to stay beyond the agreed notice period.

You can send a formal legal notice to your employer demanding the issuance of the relieving letter, citing that you have fulfilled all contractual obligations. If the employer fails to respond or comply, you may file a complaint with the local labor commissioner or approach the civil court for breach of contract. Keep all communication records, including emails and handover documents, as evidence.",4.5825,54.8809,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
189,"Sir, I have joined a Public Sector Bank on the basis of ex servicemen quota. Now can I avail the ex servicemen quota for any other govt job if the same is applied during my probation period in the PSB.( Karnal, Haryana )",PC::Ex-servicemen Filed Writ Petitions → PC::Ex-servicemen Included in Government Circular → PC::Purpose of Reservation for Ex-Servicemen → PC::Ex-Servicemen Appointed as Assistant District Attorneys,"PC::Ex-servicemen Filed Writ Petitions → PC::Ex-servicemen Included in Government Circular → PC::Purpose of Reservation for Ex-Servicemen → PC::Ex-Servicemen Appointed as Assistant District Attorneys → PC::Seniority Fixed Based on Military Service → PC::Ex-servicemen Re-employment in Central Civil Services and Posts Rules, 1979 → PC::Government of India Circular dated 7th November, 2015 → PC::Claim for One Rank One Pension","Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","Dear Sir,Yes,  provided you apply through proper channel i.e., your present employer must give consent for you to apply for new job.","Under the Ex-servicemen (Re-employment in Central Civil Services and Posts) Rules, 1979, an ex-serviceman is typically allowed to avail the reservation benefit only once for securing a government job. Since you have already joined a Public Sector Bank under the ex-servicemen quota, you generally cannot avail the same quota for another government job while still employed or during your probation period. 

To explore further opportunities, review the specific terms of your employment and the relevant government circulars or notifications regarding multiple utilizations of the quota. If there is ambiguity or special provisions in the government job you are considering, consult the recruitment rules or contact the respective recruitment authority for clarification.",0.937,31.2432,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
190,"I Joined an organisation (college) in 2010, in 2016 they verbally tolled me that I have been transferred to the University and assigned all university work to me ( 2016 onwards). But At the time of my relieving in 2022, I was told that you were not transferred to the University and forced me to submit a registration letter of college (which I joined in 2010) and said you are part of University by 2019 only. 

1. Inspite of several requests the appointment letter of University not provided to me, HR denied straight forward. 
2. Gratuity was also not given to me of the duration 2010-2019.
3. At the time of relieving my salary was also deducted claiming that you were already provided relieving terms ( which were never shared with me)

Can I file a case for the claim of extra work assigned to me during the time period of 2016 to 2019?

Further, As Management Trustee and and Chairperson of the College(closed now) and University (working) is same, So I file a single or separate case against Management Trustee / chairperson of the college/ university?( Gurgaon, Haryana )",HKG::PGA_4 → HKG::PGA_7 → HKG::ICA_73,HKG::PGA_4 → HKG::PGA_7 → HKG::ICA_73 → HKG::employment_bond → HKG::PROC_GRATUITY_CLAIM → HKG::labour_court → HKG::Payment of Gratuity Act 1972,"Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )","Hello Sir,You can file a suit regarding this in the concerned court. You can ask the court to pass the order to the claims you are making regarding the gratuity. You can file a petition against the management of the college.","Under the Payment of Gratuity Act, 1972, you are entitled to gratuity for the period from 2010 to 2019, as you have completed more than five years of continuous service. The denial of gratuity and the deduction of salary without proper documentation or notice may constitute a breach of employment terms. Given the shared management between the college and the university, you may file a single case against the management trustee or chairperson for both entities, alleging wrongful denial of gratuity and improper salary deductions.

Next steps: Draft a formal legal notice to the management demanding payment of gratuity and the deducted salary, citing the Payment of Gratuity Act, 1972. If there is no satisfactory response, file a complaint with the Labour Court in Gurgaon for resolution of these disputes.",2.1463,78.6971,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
191,"My last company had given my experience letter to a person,who is currently working with the organization.
(As per the rule company gives it to a person whose name I will suggest in a mail and he/she must be currently working with organization. They dont give it directly to me as they issue it after 45 days of leaving company.) But she has misplaced it before I collected it from her. When I am requesting for duplicate or reissuance of it for my next company document verification, company is denying to reissue. What should I do?? I need a physical copy of it for my document verification.( Noida, Uttar Pradesh )",PC::Appellant Company is a Public Limited Company → HKG::PGA_7 → PC::Company Had a Factory with Named Occupier → PC::Respondent is a Handicapped Person,PC::Appellant Company is a Public Limited Company → HKG::PGA_7 → PC::Company Had a Factory with Named Occupier → PC::Respondent is a Handicapped Person → PC::Article 136 of the Constitution of India → PC::High Court Dismissed Review Application → HKG::Payment of Gratuity Act 1972 → HKG::PROC_GRATUITY_CLAIM,"Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","Hi,You can send the legal notice to the company for issuance of the experience letter and mention your details for reissuance of letter again and ask them to directly handover to you.If you find it helpful please rate my answer.","Under Indian employment law, there is no specific statute mandating the issuance of experience letters, but it is a common practice and often necessary for future employment. Since the company has a policy of issuing experience letters to a designated person, and that person has misplaced it, the user should formally request a duplicate in writing, citing the company's policy and the necessity for document verification. If the company refuses, the user can file a complaint with the local labor commissioner, as the refusal may be considered an unfair labor practice affecting future employment opportunities. 

Next steps: Send a formal written request to the HR department, explaining the situation and requesting a duplicate. If denied, escalate the matter by lodging a complaint with the labor commissioner in Noida.",1.2568,61.2333,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
192,"In July 2024, my previous employer paid me a Performance Linked Incentive (PLI) for the year 2023-2024. The company's circular regarding this payment stated that ""the PLI would be recovered if an employee resigned within six months after the payment of PLI, before the acceptance of the resignation"". I resigned in 10th October 2024, after completing my Full and Final settlement. At that time, my employer did not mention or recover the PLI. I also received my relieving letter and experience certificate, indicating no outstanding obligations. However, on November 11, 2024, I received an email demanding repayment of the PLI. They are now threatening legal action if I do not comply. Given that I have fulfilled all commitments and received official documentation confirming my release, what should i do ?( Bangalore, Karnataka )",HKG::ICA_73,HKG::ICA_73 → HKG::wages → HKG::employment_bond → HKG::Indian Contract Act 1872 → HKG::Q_918,"Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","Dear client,Since you resigned after your Full and Final (F&F) settlement, received your relieving letter and experience certificate, and your employer did not recover the PLI at that stage, their demand for repayment now seems unjustified.Review the Terms of PLI Payment:Carefully check the company's circular on PLI recovery.Verify whether there was a clear, enforceable clause regarding recovery in case of resignation.Ensure that the ""six-month recovery clause"" applies before acceptance of resignation and not after F&F settlement.The delay in demanding the PLI repayment is significant. The demand came well after your resignation was accepted and your final settlement was completed.Estoppel"" Principle:In legal terms, you may be able to argue ""estoppel."" This principle states that if a party makes a representation (in this case, by providing a full and final settlement and relieving letter) that another party relies on to their detriment, the first party cannot later go back on that representation.""Waiver"" Argument:By not demanding the PLI during the full and final settlement, and by issuing a relieving letter with no dues, it can be argued that the company waived their right to collect the PLI.If the employer cleared all dues and issued a No Dues Certificate, they cannot legally demand repayment later.The relieving letter and experience certificate indicate that you have no further obligations.Section 27 of the Indian Contract Act, 1872 restricts post-employment restrictions unless specifically agreed upon.If there was no prior agreement signed by you stating recovery terms, their claim is weak.Employers cannot arbitrarily deduct or demand payment post-relieving unless there was an explicit, signed agreement.If they send a legal notice, consult a lawyer before responding.If they try to deduct from your last salary or hold other benefits, you can send a legal notice for unfair recovery.If they threaten, intimidate, or harass you, file a complaint under the IT Act and IPC for wrongful intimidation.","The legal issue here revolves around the enforceability of the employer's demand for repayment of the Performance Linked Incentive (PLI) after the completion of the full and final settlement and issuance of a relieving letter. Under the Indian Contract Act, 1872, once a contract (or employment terms) is fully executed and settled, subsequent claims may not be enforceable, especially if the employer did not reserve any rights to recover the PLI in the final settlement documentation. 

You can legally contest the demand for repayment since the employer did not mention any outstanding obligations at the time of your full and final settlement. The employer's claim might be seen as waived by their conduct. As a next step, respond to the employer's email, stating that the full and final settlement was completed without any mention of PLI recovery and that you have received all necessary release documents. If the employer persists, consider consulting a lawyer to draft a formal reply or to prepare for any potential legal action.",5.6643,69.493,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
193,"I have signed 3 years of bond with a company on 500rs notarized stamp paper at the time of joining. After 10 moths of service including 3 months of notice period, i absconded the company.
Does the company can take any legal action?
Will it affect in any way for my next opportunity in abroad?( Pune, Maharashtra )",HKG::FA_79 → HKG::ICA_73 → HKG::ICA_74 → HKG::SRA_14,HKG::FA_79 → HKG::ICA_73 → HKG::ICA_74 → HKG::SRA_14 → HKG::PROC_EMPLOYMENT_BOND → HKG::Specific Relief Act 1963 → HKG::Factories Act 1948 → HKG::wages,"Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )","Dear Client,In India, employment bonds are legally binding agreements between an employer and an employee. Typically, these bonds are signed to protect the employer's investment in training and other resources provided to the employee. If you have signed a bond for a specified period and you leave your job before completing that period, the company may take legal action against you.If the bond you signed specified a duration of 3 years, and you leave after only 10 months, the company may claim that you have breached the bond agreement. Companies can take legal action against employees who breach bond agreements. This could include seeking compensation for any expenses or training costs they incurred as a result of hiring and training you. If the company decides to take legal action against you and you are found liable for breach of the bond, it may impact your ability to secure future employment or opportunities within India. However, the specific impact on your future job prospects would depend on the outcome of the legal proceedings and the willingness of potential employers to hire someone with such a history.As for opportunities abroad, it's important to note that employment laws and regulations can vary from country to country. An adverse legal history related to employment bonds may or may not impact your chances of finding work abroad, depending on the specific requirements of the prospective employer and the local labor laws in the destination country.","The company may pursue legal action for breach of contract due to the violation of the employment bond. Under Indian Contract Act, 1872, Section 74, if a contract is breached, the aggrieved party is entitled to reasonable compensation not exceeding the amount stipulated in the bond as liquidated damages. However, the enforceability of such bonds depends on whether the bond's terms are reasonable and whether the company incurred actual losses due to the breach.

To address your situation, consider reaching out to the company to negotiate a settlement or clarify the terms of the bond. Additionally, consult with an attorney to evaluate the bond's enforceability and potential defenses. This breach may affect future employment opportunities, especially if the company takes legal action and it becomes part of your employment record.",2.7723,69.5361,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
194,"I hv done b.ed while doing a govt job. Now can i join a new state govt job where b.ed is must while hiding my previous state govt service. Will my new govt employer find out that i have done b.ed while i was in another govt job? Will it affect my new govt job? I will join the new department through proper resignation.( South 24 Parganas, West Bengal )",HKG::FA_79 → HKG::ATA_19,HKG::FA_79 → HKG::ATA_19 → HKG::labour_court → HKG::PROC_GOVT_SERVICE_DISPUTE → HKG::govt_service → HKG::Factories Act 1948,"Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","Dear Client,Can you please clarify how you pursued a regular B.Ed Course while working in a full-time job in the government department which is legally impermissible? Did you avail of any study leave from your current employer to pursue the course? Your answer to these queries would respond to your queries/worries about its effects on the new government job once the facts come to the notice of both your current and prospective employers. Be informed that a background verification(BGV) check is a process many organizations carry out in order to verify the information provided by the candidate during hiring. Verification of EPFO records through UAN is a critical process for conducting employee background checks because it allows employers to confirm that their employees are not using false or stolen identities to gain employment. In case of a negative background verification check an employer can even reject the candidature or terminate the employment of the candidate.","Misrepresenting or hiding previous government employment while applying for a new government job can constitute a violation of service rules and may lead to termination or legal action. Under the Central Civil Services (Conduct) Rules, 1964, and similar state rules, providing false information or concealing material facts during employment applications is prohibited. The new employer can discover past employment through background checks or verification processes.

Legally, you must disclose your previous employment and resignation when applying for the new position. Ensure all information provided in your application is accurate and truthful. Consider consulting with a legal expert on employment law to ensure compliance with all applicable regulations.",1.8899,47.98,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
195,"I worked as an pg assistant teacher in chemistry in a government school from 20th August 2018 till 02.11.18,after that I tendered my resignation. In my resignation letter I have mentioned that I am resigning under compelling circumstances. My letter has reached my appointing authority through proper channel. He has accepted my resignation,  without  consulting me by either  verbal or written mode. Nor did he called me to meet him and I was not given any time  period for withdrawing my resignation. Now I have mentioned that I was forced to resign due to pressure from higher authority (compelling circumstances), not that I have given it as my self individual decision(on personal grounds, or got a new job). So what legal action can I take against my appointing authority for accepting my resignation,  without consulting me. I would like to mention 2 colleagues of mine also resigned  within 1 month period of time, after my resignation. One of them gave the same reason of mine during resignation. So can my resignation be accepted without hearing my opinion, without investigating the reasons for resigning under pressure, and without providing any time period to me for withdrawing my resignation. I would like to mention that the school got affiliation from the hs council for opening science section, using my name,  during my service period. So  they used my name and designation for their need and later when I left it was accepted. Can I go to court demanding that 3 months of my career was destroyed by the government and the government should pay damages for destroying 3months of my career.( Kolkata, West Bengal )",PC::Resignation Accepted Without Competent Authority → HKG::PGA_7 → HKG::PGA_4 → PC::Principal Not Appointing Authority,PC::Resignation Accepted Without Competent Authority → HKG::PGA_7 → HKG::PGA_4 → PC::Principal Not Appointing Authority → PC::Governing Body Has Power to Terminate → PC::Writ Petition Filed Against Termination → PC::Article 14 of the Constitution of India → PC::Legislation Found to Violate Fundamental Rights,"Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )",Dear Sir\It is called right to tort. It is like fighting in air unless you have big political force behind you. Have peace in your life try to grow in your life instead of fighting against govt agencies which have 1001 reasons and will be accepted by Courts and other allied institutions. Think twice.,"The primary legal issue is whether the resignation was accepted without due process, particularly under duress, and whether the appointing authority had the competence to accept it. According to the legal reasoning chain, if the resignation was accepted without competent authority or proper investigation into the alleged duress, it may violate principles of natural justice and Article 14 of the Constitution of India, which ensures equality before the law and protection against arbitrary action.

Legally, the resignation acceptance can be challenged if it was not voluntary or if procedural fairness was not followed. You can file a writ petition in the High Court challenging the acceptance of your resignation, citing that it was under duress and without proper inquiry. Additionally, you may seek damages for the period of unemployment if you can prove that the resignation was coerced and improperly handled.

Next steps: Consult with a lawyer to draft a writ petition challenging the resignation acceptance and seek an injunction or reinstatement. Gather evidence of the alleged pressure and any correspondence related to your resignation to support your case.",0.3815,19.054,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
196,"I didn't get salary from 2 months from my company & now I am confused as my appointment letter says if we leave the organisation we have to pay 1 month salary. I don't understand whether it is possible to leave without giving them 1 month salary as they have not provided the salary of previous months.( Bangalore, Karnataka )",HKG::FA_79 → HKG::ICA_73,HKG::FA_79 → HKG::ICA_73 → HKG::employment_bond → HKG::wages → HKG::Factories Act 1948 → HKG::Indian Contract Act 1872,"Sir 
My father worked in a co-op housing society as a guard  from the last 9-10 years.
In august month my father was on approved leave with application . but 3-4 days late due to illnesses . so society is not ready to continue to keep him on job as before .
Housing society terminates my father without notice and the secretary is saying you're not eligible for any gratuity  notice salary .
How will I get the full and final amount from This housing society?( Mumbai, Maharashtra )","My father worked as driver in KPTCL on 1994  he worked 5 days only then he will not reported to duty because of    he is suffering from health issue and then one year back 29/05/2018 my father is died  so that  we are eligible for taking job from compassionate ground or not . my father no given to resignation letter to department( Shimoga, Karnataka )","my father was an employee of a company and was entitled under EPF scheme. He dies in Jan,2008. My mother received his PF benefit in 2011, but my mother fell in Cancer disease in 2011 and repeatedly suffered many years, due to this we could not submit Pension Claim in 10D form to EPFO as on date. My father had no UAN no then. My question is that will my mother is eligible to submit 10D to get Family Pension from EPFO now. because now we are in very much financial  crisis.( Murshidabad, West Bengal )",Dear ClientWhat is the reason for non-payment of salary to you. If you do not know the reason then send them a legal notice through a lawyer and seek your dues from them. About paying then when you are leaving I will have to see the documents for advice.,"Under the Indian Contract Act, 1872, a contract must be performed unless there is a breach by the other party. If the company has not paid your salary for two months, this constitutes a breach of contract, which may relieve you from the obligation to pay one month's salary upon resignation. You can legally resign without paying the notice period salary due to the company's breach.

Next steps: Send a formal written notice to your employer stating your intention to resign due to non-payment of salary, and demand payment of the outstanding wages. If the company fails to respond or pay, file a complaint with the Labour Commissioner in Bangalore to seek redressal.",1.9835,59.7865,20.4737,4.2822,18.095,20.9223,3.5525,25.3113,5.5134,1.5993,1.0,25.5809,52.8961,53.4217,84.2664
