sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu4,bleu1,bleu2,bleu3,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
35,"Me and my wife love each other very much. She doesn't like my mother. My father is doing domestic violence since childhood. So my mother is not willing to stay with my father and in current situation she stays with sister. I feel my responsibility towards her maintenance. Whenever me and my wife have disagreement on some family matter, she threatens to leave the house and has done many times so.My wife also sends msgs to my mother that she will put my mother and sister behind the bar. Eventually my wife's parent also threaten me the same. what should i do?( Bhubaneswar, Orissa )",DVA_12 → DVA_17 → DVA_18 → DVA_23,"DVA_12 → DVA_17 → DVA_18 → DVA_23 → Protection of Women from Domestic Violence Act, 2005 → PROC_DOMESTIC_VIOLENCE_COMPLAINT → domestic_violence → PROC_DOWRY_HARASSMENT","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","My Aunty is a widow ,she was having two sons , one was unmarried and expired in an railway accident, another son got married 3 years back and got expired last year in COVID ( after 3 years of marriage). We supporting aunty from may years as she became widow when her kids were small, we also supported her for job of her younger son and his marriage. My auntys daughter in law was pregnant when her younger son expired so she took my aunt along with her to her mother's place saying that both will leave together there, after going to her mother's place she aborted her child saying that it was dead, ( she was 3&1/2 month pregnant) . Then she came to their house at Mumbai and took all originals documents of her husband, ration card, property documents , scooty which was on her husband's name and all other valuable assets like his laptop, gold along with her. Through net banking she withdrawn all investments of her husband. She is saying that she put fd in bank with her name and her mother in law is nominee their... After she aborted her child , my aunty felt uncomfortable there so she went to her sister's place. Here I want to mention that my aunty is 62 years old, she is handicap from birth, her right hand is not moving so she needs help of any one to do her activities... Now few days back we came to know that their Building at Mumbai is going for redevelopment, for which we need the documents of property, since she use to visit my aunt's brother in law's place we told her to carry all original documents with her and gold of my aunty, she brought half gold which was of my aunty, all gold of her, her husband & gold received in a gift she kept with her also she has not bring the original documents and was avoiding our request of original documents.... now here since the building was going for redevelopment builder told her to vacant her house, we consulted brother in law of aunty where to shift the  her house holds , they told us you ask her ( my aunty) that where does she wants to stay if she is comfortable in staying with her sister you can shift her house hold items there.. then we took one room on rent near her sister to keep her house holds. When her daughter in law came to know about this she abused us over a call and told us who said you to touch her articles... Also we told her to bring all originals and you can take your articles , but she is not ready to listen and asking us to come to her mother's place to collect the documents, aunty's brother in law's supports us but no one is ready to go to her daughter in law's place to collect the documents.. now they are calling us and saying that they wants their articles otherwise they will do police complain against us... Request your help us to understand whether my aunty can take any action against her ,can it be happen without going to court as she is already  disturbed with her son's death and we don't want her to take more tensions..( Thane, Maharashtra )","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )",Before doing any act just let your wife to know that what wrong she is committing through a legal notice.,"The primary legal issue involves potential misuse of domestic violence laws and threats of false allegations. Under the Protection of Women from Domestic Violence Act, 2005, your wife can file a complaint if she genuinely experiences domestic violence, but false allegations can lead to legal consequences for her under Section 211 of the Indian Penal Code for making false charges. 

You cannot legally prevent your wife from making a complaint, but you can protect yourself by documenting all interactions and communications with her and her family. Consider filing a complaint with the local police about the threats to create an official record. Additionally, consult a lawyer to explore the possibility of filing a petition for anticipatory bail to safeguard against potential arrest based on false allegations.",0.7191,56.541,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
36,"My mother's husband means my father has removed my mother name from nominee of fixed deposits of my father's account, and made nominee to his second daughter and he's is trying to make all his property to this second daughter even father have one more daughter and son, but he want to give everything to second daughter not to wife also, so what should we do now?( Mumbai, Maharashtra )",HMA_24 → HMA_25 → CRPC_125 → CRPC_128,"HMA_24 → HMA_25 → CRPC_125 → CRPC_128 → maintenance → PROC_DIVORCE_CONTESTED → PROC_MAINTENANCE_CLAIM → Code of Criminal Procedure, 1973","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","I'm sai from andhrapradesh my age 27 I'm loving a girl age 25 she is form Tamilnadu. For my side my parents accept. But her parents or not at all listening what we are telling  and her parents are torturing that girl.We are now without any problem from her parents How to marry please help me sir( Guntur, Andhra Pradesh )","Hi,As it your father's own property, he can do with it as he pleases. However, he has a duty to support your mother and you. You can claim maintenance from him under Section 125 CrPC.If you found this helpful, please rate us.","Under Indian law, a person has the right to distribute their self-acquired property as they wish, including naming any nominee for their bank accounts or fixed deposits. However, if the property is ancestral, all legal heirs have a claim. Your mother can file a suit for maintenance under Section 125 of the Code of Criminal Procedure, 1973, if she is not being provided for adequately. Additionally, if there is any suspicion of undue influence or coercion, legal action can be taken to challenge the validity of the property transfer. Consulting with a family law attorney to explore these options and potentially file a legal challenge is advisable.",2.6416,58.0166,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
37,"My extended family members are stating false accusation on me that is ""I HAVE STOLEN THE LEGAL DOCUMENTS OF MY GRANDMOTHER WHILE SHE WAS IN ICU AND HER SERVANT IS THE EYEWITNESS""   
i did not take any document and im clear about that. 

I want to know how to protect myself from this fake accusation.( Bangalore, Karnataka )",CRPC_154 → CRPC_482 → BNSS_528,CRPC_154 → CRPC_482 → BNSS_528 → PROC_CHILD_CUSTODY → fir → PROC_DIVORCE_CONTESTED → PROC_DOMESTIC_VIOLENCE_COMPLAINT,"I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","In case, if my mom file complaint to claim for maintenance through crpc 125 and dv act to the magistrate. Just becoz my father has married and settled somewhere with another lady and doesn't look after me and my two lilâ sisters. Then how long does this case run actually and how much expenses will we have in this case? How much of my father salary will we have if he's not dependent?( Maharajganj, Uttar Pradesh )","hi,you can file an FIR in the nearest police stating that you are innocent.","Under Indian Penal Code, Section 499 defines defamation, which could be applicable if false accusations are damaging your reputation. To protect yourself, consider filing a complaint for defamation against those making the accusations if you have evidence that the statements are false and made with malicious intent. Additionally, gather any evidence or witnesses that can corroborate your innocence regarding the alleged theft.

You should also file a police complaint to formally deny the accusations and document your side of the story. Consult with a criminal defense attorney to explore the possibility of filing a civil suit for defamation or harassment if the accusations continue.",0.5492,54.4482,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
38,"My uncle is missing from 13 years and in my family no one has lodged a FIR for missing in this situation what to do?( Unnao, Uttar Pradesh )",CRPC_154 → CRPC_482 → BNSS_528,CRPC_154 → CRPC_482 → BNSS_528 → PROC_CHILD_CUSTODY → fir → PROC_DOMESTIC_VIOLENCE_COMPLAINT → PROC_DIVORCE_CONTESTED,"I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","Can we send legal notice reg 'No future engagements will be done by both parties' reg marriage from both sides after future engagements were called off on phone from our side? Please suggest as it is being considered as a necessary document by the new family ( be it a formality) and for me to move on in life.( South West Delhi, Delhi )",13 years is a person presumed dead.but you can file missing complaint of uncle so police can investigate whether he went somewhere on his own or he is murdered.,"Under Section 108 of the Indian Evidence Act, a person is presumed dead if they have not been heard from for seven years by those who would naturally have heard from them. Since your uncle has been missing for 13 years, you can file a petition in the civil court to declare him legally dead. This declaration is necessary for settling any inheritance or property issues. You cannot file a missing person FIR now for legal purposes, but you can still report the historical disappearance to the police for record-keeping. Next steps include consulting with a local attorney to initiate the legal declaration process in court.",3.0577,74.5727,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
39,"What can I do now? Shall I file the police complaint first?( Visakhapatnam, Andhra Pradesh )",HMA_13 → HMA_13B → HMA_14 → CRPC_362,"HMA_13 → HMA_13B → HMA_14 → CRPC_362 → divorce → PROC_DIVORCE_MUTUAL_CONSENT → PROC_DIVORCE_CONTESTED → Code of Criminal Procedure, 1973","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )",Hi.. I am a 25 year old single parent..I got divorced a year back..I have decree under guardianship and wardsp Act awarding me guardianship of my 1year daughter..my divorce was mutual consent..subsequently after child birth the hospital authorities issued birth certificate including her father name..I don't want to add his name in anyt documents..I came across supreme court judgment ABC Vs.NCT where mother name is sufficiently enough in any legal document..my question is there any specific government order to substantiate supreme Court order..can I apply for further legal documents with my guardianship decree alone...pls advice rationally,If the cruelty is visible then keep the police station informed about it by submitting a GD. In case you are planning to go legal then you should consult a lawyer about the pros and cons of going legal and what all actions and relief you can think of.,"Filing a police complaint is appropriate if you believe a criminal offense has been committed against you. Under the Code of Criminal Procedure, 1973, you can file a First Information Report (FIR) at the nearest police station detailing the alleged offense. Ensure that you provide all relevant facts and evidence to support your complaint. If the police do not register the FIR, you may approach the Superintendent of Police or file a private complaint with the Magistrate under Section 156(3) of the CrPC. Consider consulting with a local attorney to ensure all procedural requirements are met.",1.6746,39.721,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
40,"I applied for divorce and my wife is contesting it. Case is ongoing from last 3 years and i want to create my matrimony profile now. I saw few forums in the internet for advises from lawyers, few says there is no harm to create profile while others saying it is not advisable. In this context, I would like to understand how my wife will get benefited in the court, if my wife see my matrimony profile, though i mention true facts( Hyderabad, Telangana )",HMA_13 → HMA_13B → HMA_14 → CRPC_362,"HMA_13 → HMA_13B → HMA_14 → CRPC_362 → divorce → PROC_DIVORCE_MUTUAL_CONSENT → PROC_DIVORCE_CONTESTED → Code of Criminal Procedure, 1973","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )",Hi.. I am a 25 year old single parent..I got divorced a year back..I have decree under guardianship and wardsp Act awarding me guardianship of my 1year daughter..my divorce was mutual consent..subsequently after child birth the hospital authorities issued birth certificate including her father name..I don't want to add his name in anyt documents..I came across supreme court judgment ABC Vs.NCT where mother name is sufficiently enough in any legal document..my question is there any specific government order to substantiate supreme Court order..can I apply for further legal documents with my guardianship decree alone...pls advice rationally,"You can create your matrimony profile during the pendency of such proceedings there is no problem with that. However, you should not proceed further to marry someone until and unless you get divorced.Thanks","Creating a matrimony profile while a contested divorce is ongoing could potentially be used by your wife to argue that you are not committed to reconciling the marriage, which might impact the court's perception of your intentions. Under the Hindu Marriage Act, particularly in contested divorce proceedings, any action that suggests an intention to remarry before the divorce is finalized could be seen as prejudicial to your case. 

Legally, you can create a profile as long as it clearly states your current marital status and the ongoing divorce proceedings. However, it is advisable to avoid any actions that could be construed as an intention to remarry until the divorce is finalized. Consider consulting with your attorney to discuss how this might specifically impact your case and whether it could be used against you in court.",1.8759,70.3345,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
41,"I am married in may'24. In sep'24, there is small issue between us, where both of our parents invloved and matter went till police station. Now, we are not applying for Divorce, but want to apply for Government Counselling. how we can apply for Government Counselling at Chennai.( Chennai, Tamil Nadu )",DP_3 → HMA_13 → HMA_13B → HMA_14,"DP_3 → HMA_13 → HMA_13B → HMA_14 → divorce → PROC_DIVORCE_MUTUAL_CONSENT → PROC_DOWRY_HARASSMENT → Dowry Prohibition Act, 1961","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","We got married 7 months ago with Hindu rituals itâs a love Cum arranged interstate marriage accepted by both parents . Before marriage they said they donât need dowry or any gifts to them or the grooms sister . But Soon after marriage the family started demanding for gifts etc .The guy is unemployed from start and Iâm a Govt employee we both stayed at my place .Then he left me after knowing Iâm pregnant saying pregnancy is a mistake and Iâm not responsible and run away with his parents .What action I should take now ? I donât want divorce I need father to my future baby( Chittoor, Andhra Pradesh )","Dear Sir,In Family Courts there are family counseling centres and you may make use of such free litigation counseling centres by applying in the prescribed format.","In Chennai, Tamil Nadu, couples seeking government counseling can approach the District Social Welfare Office or the Family Counseling Centers, which are often supported by the government or NGOs. These centers provide mediation and counseling services to help resolve marital disputes without resorting to legal proceedings like divorce. 

You cannot force your spouse to attend counseling, but mutual consent can facilitate the process. To proceed, visit the nearest Family Counseling Center or contact the District Social Welfare Office to schedule an appointment. Bring any relevant documentation or identification to assist in the counseling process.",1.0565,60.8221,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
42,"My father are 4 brothers and my father is youngest. My cousins(2nd uncle children) and one of my uncle(3rd uncle) recently built few more rooms on the top floor of the house for themselves. The ground floor and 2 rooms on top floor were previously built by my eldest uncle where all lived together. Now my cousins shifted their things on top floor except one room on ground floor which my father got in partition. They are asking my father to pay them 2 lakhs rupees to leave the room. They(cousins) built their rooms by self decision, no one asked or forced them. Since their construction started they never talked to my father about money and suddenly they're asking for money.
So do they actually have any right to ask money to my father for room which previously belonged to them and after partition belong to my father? That room was built by my eldest uncle.( Rohtas, Bihar )",CCS_54 → ISA_37 → ART_21 → DP_3,"CCS_54 → ISA_37 → ART_21 → DP_3 → dowry → DVA_18 → PROC_DOMESTIC_VIOLENCE_COMPLAINT → Dowry Prohibition Act, 1961","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","My Aunty is a widow ,she was having two sons , one was unmarried and expired in an railway accident, another son got married 3 years back and got expired last year in COVID ( after 3 years of marriage). We supporting aunty from may years as she became widow when her kids were small, we also supported her for job of her younger son and his marriage. My auntys daughter in law was pregnant when her younger son expired so she took my aunt along with her to her mother's place saying that both will leave together there, after going to her mother's place she aborted her child saying that it was dead, ( she was 3&1/2 month pregnant) . Then she came to their house at Mumbai and took all originals documents of her husband, ration card, property documents , scooty which was on her husband's name and all other valuable assets like his laptop, gold along with her. Through net banking she withdrawn all investments of her husband. She is saying that she put fd in bank with her name and her mother in law is nominee their... After she aborted her child , my aunty felt uncomfortable there so she went to her sister's place. Here I want to mention that my aunty is 62 years old, she is handicap from birth, her right hand is not moving so she needs help of any one to do her activities... Now few days back we came to know that their Building at Mumbai is going for redevelopment, for which we need the documents of property, since she use to visit my aunt's brother in law's place we told her to carry all original documents with her and gold of my aunty, she brought half gold which was of my aunty, all gold of her, her husband & gold received in a gift she kept with her also she has not bring the original documents and was avoiding our request of original documents.... now here since the building was going for redevelopment builder told her to vacant her house, we consulted brother in law of aunty where to shift the  her house holds , they told us you ask her ( my aunty) that where does she wants to stay if she is comfortable in staying with her sister you can shift her house hold items there.. then we took one room on rent near her sister to keep her house holds. When her daughter in law came to know about this she abused us over a call and told us who said you to touch her articles... Also we told her to bring all originals and you can take your articles , but she is not ready to listen and asking us to come to her mother's place to collect the documents, aunty's brother in law's supports us but no one is ready to go to her daughter in law's place to collect the documents.. now they are calling us and saying that they wants their articles otherwise they will do police complain against us... Request your help us to understand whether my aunty can take any action against her ,can it be happen without going to court as she is already  disturbed with her son's death and we don't want her to take more tensions..( Thane, Maharashtra )","Dear client, since your cousin has built the house by his own money he is entitled to recover that as compensation. However in case you didn't want to give him that amount you can file a civil suit against him.","The key legal issue is the right to property following a partition. Under the Hindu Succession Act, 1956, if a partition has been agreed upon and executed, each party is entitled to exclusive possession of their respective share. If the room was allocated to your father during the partition, your cousins have no legal right to demand money for vacating it, as it legally belongs to your father.

Your father can refuse to pay the demanded amount and assert his legal right to the room. If your cousins continue to demand money or create disturbances, your father can file a suit for a declaration of title and seek an injunction to prevent interference. It may also be beneficial to have a lawyer send a legal notice to your cousins asserting your father's rights.",2.03,57.3004,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
43,"My son is neglecting me( Visakhapatnam, Andhra Pradesh )",HMA_24 → HMA_25 → CRPC_125 → CRPC_128,"HMA_24 → HMA_25 → CRPC_125 → CRPC_128 → Code of Criminal Procedure, 1973 → PROC_DIVORCE_CONTESTED → maintenance → PROC_MAINTENANCE_CLAIM","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","I'm sai from andhrapradesh my age 27 I'm loving a girl age 25 she is form Tamilnadu. For my side my parents accept. But her parents or not at all listening what we are telling  and her parents are torturing that girl.We are now without any problem from her parents How to marry please help me sir( Guntur, Andhra Pradesh )","Can we send legal notice reg 'No future engagements will be done by both parties' reg marriage from both sides after future engagements were called off on phone from our side? Please suggest as it is being considered as a necessary document by the new family ( be it a formality) and for me to move on in life.( South West Delhi, Delhi )",The information provided is insufficient to help out. You may file a suit in court and get interim stay and safeguard your interest!,"Under Section 125 of the Code of Criminal Procedure, 1973, a parent can claim maintenance from their son if they are unable to maintain themselves. The law obligates children to support their parents if the parents are unable to sustain themselves. You can file a petition for maintenance in the family court or the magistrate's court in Visakhapatnam. Gather evidence of your son's neglect and your financial needs before filing. The court will evaluate your financial situation and your son's ability to pay before making a decision.",1.3923,41.0429,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
44,"I live with my father... My husband left me 25 years ago and i have a certificate of parityakta... Divorce is not done till date.. and i have no idea where he is.... I'm dependent on my father and right now he's no more with us so am i eligible for family pension.....( Ujjain, Madhya Pradesh )",CCS_54 → HMA_13 → HMA_13B → HMA_14,"CCS_54 → HMA_13 → HMA_13B → HMA_14 → divorce → PROC_INHERITANCE_SUCCESSION → PROC_DIVORCE_CONTESTED → Hindu Marriage Act, 1955","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","We got married 7 months ago with Hindu rituals itâs a love Cum arranged interstate marriage accepted by both parents . Before marriage they said they donât need dowry or any gifts to them or the grooms sister . But Soon after marriage the family started demanding for gifts etc .The guy is unemployed from start and Iâm a Govt employee we both stayed at my place .Then he left me after knowing Iâm pregnant saying pregnancy is a mistake and Iâm not responsible and run away with his parents .What action I should take now ? I donât want divorce I need father to my future baby( Chittoor, Andhra Pradesh )","Dear Madam,First get legal divorce by way of exparte divorce decree against your husband. First check whether you come within definition of dependent of your father as per the circulars issued by your state Government or defined by the Courts.","Under the Hindu Marriage Act, 1955, a marriage is considered valid until a divorce is legally obtained. Since no divorce has been finalized, the marriage is still legally recognized. However, eligibility for family pension typically depends on the specific rules of the pension scheme, which often require the beneficiary to be a legal dependent or the spouse of the deceased.

To determine eligibility for the family pension, review the specific pension scheme's rules regarding dependents and spouses. If eligible, submit a claim for the pension with supporting documents, including the marriage certificate and the certificate of parityakta. If the pension scheme does not recognize you as a dependent, consider seeking legal advice to explore other potential financial support options.",0.5251,44.1291,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
45,"Is there any basis on which i can file a case against my mother who left her both kids after her second marriage ? (Father's dead)( Patiala, Punjab )",marriage → PROC_BIGAMY_COMPLAINT → PROC_DIVORCE_MUTUAL_CONSENT → CCS_54,"marriage → PROC_BIGAMY_COMPLAINT → PROC_DIVORCE_MUTUAL_CONSENT → CCS_54 → PROC_INHERITANCE_SUCCESSION → CCS (Pension) Rules, 1972 → family_pension → HSA_10","I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","I am a HIndu. In Sec 125 maintenance case Principal Judge Family Court passed an order to pay Rs. 16000/- (sixteen thousand) per month to wife from the date of application and the order passed after 03 years 03 months. Hence more than Six lakhs Rupees I have to pay within one month to my wife as per order of Family Court and practically it is not possible for me to pay this much huge amount at once. Though I am going to appeal in high court but I don't know what decision will be given by high court. My question is - Is it possible that I can pay this amount in installments. Does family court permit me to pay in installments as I am not having this much huge amount with me.( Jamnagar, Gujarat )","Can we send legal notice reg 'No future engagements will be done by both parties' reg marriage from both sides after future engagements were called off on phone from our side? Please suggest as it is being considered as a necessary document by the new family ( be it a formality) and for me to move on in life.( South West Delhi, Delhi )","You neither have disclosed age nor about property left by your deceased father.  What are the sources of your living? Is there someone taking care you at the present circumstance?  Legal positions cannot be answered without complete facts, as the answer will differ from one facts to other facts. Come up again with complete facts. We are here to assist you all times or you can approach Vidhikarya for allotting a lawyer.","Under Indian law, a parent has a legal obligation to maintain their minor children. This obligation is enshrined in Section 125 of the Code of Criminal Procedure, which allows a child to seek maintenance from a parent if they are unable to maintain themselves. In your situation, if your mother has neglected her duty to provide for you and your sibling, you can file a petition for maintenance under this section.

You can file this petition in the Family Court or the Magistrate's Court in your jurisdiction. Gather evidence of your mother's financial capacity and your dependency on her support. If successful, the court may order her to provide financial support for you and your sibling.",1.2339,40.2236,19.2612,3.7918,16.852,21.1329,2.7544,19.3035,4.1381,1.2864,1.0,25.1854,52.2777,55.2913,84.612
